ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Spending_Score_Ordinal,Segment
463628,Female,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
463632,Male,Yes,26,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
463638,Female,Yes,32,No,Doctor,1.0,Average,2.0,Cat_7,1,1
463639,Male,No,33,No,Healthcare,0.0,Low,6.0,Cat_6,0,2
463640,Male,No,28,Yes,Healthcare,0.0,Low,3.0,Cat_6,0,2
463644,Female,No,30,Yes,Healthcare,0.0,Low,3.0,Cat_7,0,2
463652,Female,No,32,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
463654,Female,No,41,No,Engineer,3.0,Low,3.0,Cat_3,0,3
463655,Male,Yes,42,Yes,Artist,13.0,Low,2.0,Cat_6,0,0
463661,Female,Yes,45,Yes,Doctor,1.0,Average,4.0,Cat_6,1,1
463663,Female,No,39,Yes,Unknown,1.0,Low,2.0,Cat_6,0,3
463664,Female,No,29,No,Engineer,0.0,Low,1.0,Cat_6,0,3
463665,Male,Yes,46,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1
463669,Female,Yes,26,Yes,Marketing,5.0,High,4.0,Cat_2,2,1
463670,Female,No,26,Yes,Healthcare,1.0,Low,4.0,Cat_6,0,2
463689,Female,Yes,41,Yes,Doctor,1.0,Low,2.0,Cat_6,0,3
463699,Female,Yes,38,Yes,Marketing,9.0,Low,3.0,Cat_6,0,0
463703,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,2,1
463704,Male,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
463707,Female,No,40,No,Artist,0.0,Low,1.0,Cat_5,0,3
463713,Male,No,25,No,Engineer,9.0,Low,3.0,Cat_4,0,0
463714,Male,Yes,59,No,Unknown,1.0,Average,2.0,Cat_4,1,1
463716,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,0,2
463718,Female,No,33,Yes,Artist,0.0,Low,4.0,Cat_6,0,2
463722,Male,Yes,56,Yes,Executive,8.0,High,2.0,Cat_6,2,1
463724,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4,0,2
463726,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,0,2
463727,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,0,2
463728,Female,Yes,28,No,Doctor,0.0,Average,6.0,Cat_6,1,2
463732,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
463734,Male,Yes,41,No,Executive,1.0,Average,3.0,Cat_6,1,1
463741,Male,Yes,37,Yes,Artist,0.0,High,3.0,Cat_6,2,1
463745,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_3,1,1
463747,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
463753,Female,No,30,Yes,Healthcare,1.0,Low,5.0,Cat_2,0,2
463756,Male,Yes,66,No,Executive,0.0,Average,2.0,Cat_6,1,1
463761,Male,Yes,28,Yes,Artist,1.0,Average,3.0,Cat_6,1,2
463764,Male,Yes,49,Yes,Entertainment,0.0,Average,3.0,Cat_6,1,1
463766,Female,Yes,61,Yes,Artist,0.0,Average,3.0,Unknown,1,1
463767,Male,Yes,27,Yes,Artist,9.0,Average,2.0,Cat_6,1,0
463768,Female,Yes,35,No,Engineer,1.0,Low,1.0,Cat_4,0,3
463774,Male,Yes,33,Yes,Healthcare,0.0,Average,2.0,Cat_6,1,1
463776,Female,Yes,36,Yes,Artist,2.0,Average,2.0,Cat_6,1,1
463782,Female,No,27,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
463783,Female,No,29,No,Healthcare,1.0,Low,2.0,Unknown,0,3
463784,Female,No,31,No,Engineer,1.0,Low,5.0,Cat_4,0,2
463785,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_4,0,2
463786,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
463790,Male,Yes,47,No,Executive,1.0,Low,4.0,Cat_4,0,2
463792,Female,No,42,No,Engineer,1.0,Low,1.0,Cat_6,0,3
463794,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,0,2
463799,Female,No,36,Yes,Artist,1.0,Low,4.0,Cat_2,0,2
463800,Female,No,30,Yes,Engineer,1.0,Low,3.0,Cat_6,0,2
463804,Male,Yes,60,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
463807,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,0,2
463811,Female,Yes,32,Yes,Artist,0.0,Average,2.0,Cat_4,1,1
463814,Female,No,28,No,Healthcare,7.0,Low,3.0,Cat_5,0,0
463816,Male,Yes,46,Yes,Healthcare,2.0,High,4.0,Cat_7,2,1
463818,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,0,3
463819,Male,Yes,28,Unknown,Artist,8.0,Low,2.0,Cat_6,0,0
463821,Male,Yes,30,Yes,Entertainment,7.0,Low,2.0,Cat_6,0,0
463825,Female,Yes,52,Yes,Artist,0.0,Average,3.0,Unknown,1,1
463827,Female,Yes,46,Yes,Engineer,1.0,Average,4.0,Cat_6,1,1
463828,Male,Yes,37,No,Engineer,0.0,Average,2.0,Cat_1,1,1
463830,Female,No,25,Yes,Engineer,2.0,Low,3.0,Cat_6,0,2
463834,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,1,1
463835,Male,No,32,No,Marketing,0.0,Low,4.0,Cat_6,0,2
463842,Female,Yes,50,Yes,Engineer,1.0,High,4.0,Cat_6,2,1
463847,Male,Yes,43,No,Artist,3.0,Average,3.0,Cat_6,1,1
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,1,1
463857,Male,Yes,61,No,Healthcare,0.0,High,4.0,Cat_7,2,1
463859,Male,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,1,0
463865,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_6,1,1
463877,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_4,1,1
463880,Female,Yes,36,No,Engineer,0.0,Low,3.0,Cat_2,0,2
463884,Female,No,28,No,Artist,0.0,Low,1.0,Cat_6,0,3
463891,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,0,3
463892,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
463904,Male,Yes,82,Yes,Executive,1.0,Low,1.0,Cat_6,0,3
463917,Female,No,18,No,Healthcare,1.0,Low,8.0,Cat_4,0,2
463923,Female,No,18,No,Engineer,0.0,Low,4.0,Cat_6,0,2
463924,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_5,0,3
463926,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,0,2
463931,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1
463932,Female,Yes,69,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
463941,Female,No,29,No,Artist,1.0,Low,6.0,Cat_4,0,2
463943,Male,No,68,Yes,Entertainment,1.0,Low,2.0,Cat_6,0,3
463946,Male,No,33,No,Healthcare,4.0,Low,3.0,Cat_4,0,2
463948,Male,Yes,38,No,Executive,3.0,High,5.0,Cat_6,2,1
463951,Male,Yes,52,No,Entertainment,1.0,Average,3.0,Cat_6,1,1
463955,Male,Yes,28,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
463958,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_2,0,2
463961,Female,No,28,No,Engineer,0.0,Low,4.0,Cat_4,0,2
463963,Female,Yes,25,No,Engineer,7.0,High,3.0,Cat_6,2,0
463966,Female,No,30,Yes,Artist,8.0,Low,1.0,Cat_6,0,0
463978,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_2,1,1
463980,Female,No,25,Yes,Artist,0.0,Low,9.0,Cat_6,0,2
463981,Female,No,30,Yes,Artist,5.0,Low,1.0,Unknown,0,0
463983,Female,Yes,43,No,Engineer,0.0,Average,2.0,Cat_4,1,1
463986,Female,No,26,Yes,Artist,1.0,Low,4.0,Cat_6,0,2
463997,Female,Yes,37,No,Entertainment,0.0,Average,3.0,Cat_6,1,1
464000,Female,No,28,No,Healthcare,1.0,Low,5.0,Cat_7,0,2
464004,Female,Yes,31,No,Marketing,1.0,Low,5.0,Cat_4,0,2
464007,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,0,3
464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,Cat_6,1,1
464010,Male,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,0,2
464013,Male,No,30,No,Healthcare,0.0,Low,1.0,Cat_6,0,3
464016,Female,Unknown,29,Yes,Entertainment,1.0,High,1.0,Cat_1,2,1
464019,Male,No,23,No,Artist,2.0,Low,5.0,Cat_6,0,2
464021,Female,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,0,2
464023,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_7,0,2
464030,Male,No,22,No,Entertainment,1.0,Low,4.0,Cat_6,0,2
464031,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
464032,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
464033,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,0,2
464039,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
464042,Female,Yes,38,Yes,Artist,8.0,Low,2.0,Cat_6,0,0
464046,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,0,3
464048,Female,No,38,Yes,Homemaker,4.0,Low,1.0,Cat_6,0,3
464049,Female,No,29,Yes,Healthcare,0.0,Low,3.0,Cat_6,0,2
464053,Female,Yes,35,No,Entertainment,4.0,Low,1.0,Cat_6,0,3
464054,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,1,0
464059,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
464063,Female,No,32,Yes,Doctor,0.0,Low,1.0,Cat_6,0,3
464066,Female,No,29,Yes,Healthcare,8.0,Low,3.0,Cat_4,0,0
464067,Female,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_2,0,2
464068,Male,Yes,59,No,Executive,0.0,High,4.0,Cat_6,2,1
464071,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,2,1
464072,Male,Yes,53,Yes,Executive,0.0,Low,2.0,Cat_6,0,3
464076,Male,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,2,1
464084,Male,No,33,No,Healthcare,1.0,Low,5.0,Cat_4,0,2
464087,Female,No,26,No,Engineer,1.0,Low,4.0,Cat_6,0,2
464089,Female,Yes,39,Yes,Artist,7.0,High,5.0,Unknown,2,1
464096,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_4,0,2
464099,Female,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_4,1,0
464103,Male,Yes,46,Yes,Artist,4.0,Average,2.0,Cat_6,1,1
464110,Male,Yes,63,Yes,Doctor,0.0,High,2.0,Cat_6,2,1
464112,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,0,3
464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,0,2
464118,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,0,3
464121,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,Cat_6,0,3
464123,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,0,2
464132,Male,No,27,No,Entertainment,0.0,Low,2.0,Cat_6,0,3
464137,Female,Yes,87,No,Artist,7.0,High,2.0,Cat_7,2,1
464139,Female,No,25,No,Healthcare,14.0,Low,1.0,Cat_6,0,0
464144,Male,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
464152,Male,Yes,41,Yes,Artist,1.0,High,4.0,Cat_6,2,1
464162,Male,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
464167,Male,Yes,51,Yes,Executive,4.0,High,3.0,Cat_6,2,1
464169,Male,Unknown,83,No,Lawyer,0.0,High,2.0,Cat_6,2,1
464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,2,1
464173,Male,Yes,65,Yes,Artist,6.0,Average,3.0,Cat_6,1,1
464175,Female,No,32,No,Healthcare,1.0,Low,2.0,Cat_6,0,3
464176,Female,Yes,41,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
464179,Female,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,1,1
464180,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,2,1
464182,Male,Yes,39,Yes,Artist,4.0,Average,2.0,Cat_2,1,1
464183,Female,No,42,No,Artist,2.0,Low,2.0,Cat_6,0,3
464185,Male,Yes,68,Yes,Artist,5.0,High,2.0,Cat_6,2,1
464195,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
464202,Male,Yes,43,Yes,Artist,13.0,Low,1.0,Cat_6,0,0
464204,Female,Yes,40,Yes,Artist,3.0,High,2.0,Cat_5,2,1
464205,Female,Yes,87,No,Entertainment,0.0,High,2.0,Cat_6,2,1
464206,Male,Yes,43,No,Entertainment,1.0,Low,2.0,Cat_6,0,3
464211,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_2,1,1
464212,Female,Yes,58,Yes,Marketing,0.0,Average,2.0,Cat_6,1,1
464216,Male,Yes,52,Yes,Artist,1.0,High,3.0,Cat_6,2,1
464217,Female,No,30,No,Healthcare,14.0,Low,3.0,Cat_6,0,0
464223,Female,Yes,53,Yes,Artist,2.0,Low,2.0,Cat_6,0,3
464226,Female,Yes,56,Yes,Artist,3.0,Average,3.0,Cat_6,1,1
464231,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_6,1,1
464232,Male,Yes,28,No,Doctor,1.0,Low,5.0,Cat_6,0,2
464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
464254,Male,Yes,62,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1
464255,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_4,1,1
464257,Male,Yes,40,Unknown,Entertainment,0.0,High,2.0,Cat_6,2,1
464265,Male,Yes,62,Yes,Entertainment,1.0,Low,2.0,Cat_6,0,3
464269,Male,No,35,Yes,Entertainment,1.0,Low,2.0,Cat_1,0,3
464270,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,0,3
464271,Female,Yes,36,Yes,Artist,1.0,Average,3.0,Cat_2,1,1
464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,1,1
464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,2,1
464283,Male,No,40,Yes,Artist,6.0,Low,2.0,Cat_6,0,0
464286,Female,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
464287,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_2,1,1
464289,Male,Yes,35,No,Marketing,1.0,Low,3.0,Cat_6,0,2
464292,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
464297,Male,No,29,No,Artist,8.0,Low,5.0,Cat_5,0,0
464298,Male,No,26,No,Doctor,0.0,Low,1.0,Cat_6,0,3
464308,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,2,1
464318,Male,Yes,86,Yes,Executive,0.0,Low,1.0,Cat_6,0,3
464320,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,2,1
464326,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,0,2
464332,Male,Yes,74,No,Executive,0.0,High,2.0,Cat_6,2,1
464339,Male,No,27,No,Artist,1.0,Low,2.0,Cat_6,0,3
464344,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,0,3
464364,Male,Yes,39,Yes,Artist,7.0,Average,2.0,Cat_6,1,0
464368,Male,Yes,35,Yes,Entertainment,3.0,Average,2.0,Cat_6,1,1
464370,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,1,1
464373,Female,No,47,Yes,Artist,0.0,Low,2.0,Cat_6,0,3
464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,1,0
464381,Male,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,1,1
464382,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
464386,Male,Yes,41,Yes,Doctor,0.0,Average,3.0,Cat_6,1,1
464387,Female,No,26,Yes,Artist,9.0,Low,5.0,Cat_6,0,0
464389,Male,Yes,72,Yes,Artist,0.0,High,2.0,Cat_2,2,1
464392,Male,Yes,59,Unknown,Artist,0.0,Average,2.0,Cat_6,1,1
464396,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,1,1
464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,0,3
464424,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,0,2
464425,Male,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,0,0
464432,Male,No,25,No,Engineer,9.0,Low,2.0,Cat_3,0,0
464433,Male,No,29,Yes,Artist,1.0,Low,2.0,Cat_2,0,3
464436,Male,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_4,2,1
464437,Female,Yes,51,Yes,Engineer,0.0,Average,4.0,Cat_6,1,1
464441,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_2,0,3
464451,Female,Yes,76,Yes,Artist,0.0,Average,2.0,Cat_6,1,1
464456,Male,Yes,29,Yes,Artist,1.0,Low,4.0,Cat_6,0,2
464468,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,0,3
464473,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_6,1,1
464474,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
464478,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,2,1
464481,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,2,1
464482,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,0,3
464483,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
464485,Male,No,25,Yes,Entertainment,5.0,Low,2.0,Cat_3,0,0
464487,Male,No,46,No,Engineer,1.0,Low,3.0,Cat_4,0,3
464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,0,2
464494,Female,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_3,1,1
464499,Male,Yes,41,Yes,Executive,1.0,High,4.0,Cat_6,2,1
464501,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_6,0,2
464504,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,0,2
464506,Male,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_4,0,0
464517,Male,No,33,Yes,Healthcare,0.0,Low,2.0,Cat_5,0,3
464522,Female,No,39,Yes,Engineer,14.0,Low,1.0,Cat_6,0,0
464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,1,1
464528,Male,Yes,46,Yes,Entertainment,4.0,High,4.0,Cat_2,2,1
464533,Male,Yes,38,No,Executive,1.0,High,6.0,Cat_6,2,1
464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,1,2
464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,1,1
464544,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,Cat_6,1,1
464549,Male,Yes,53,Yes,Executive,1.0,Low,4.0,Cat_6,0,2
464550,Male,Yes,46,Yes,Artist,1.0,Low,4.0,Cat_6,0,2
464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_4,1,1
464553,Male,Yes,71,Yes,Artist,1.0,Low,2.0,Cat_6,0,3
464555,Male,Yes,32,Yes,Marketing,13.0,High,4.0,Cat_4,2,0
464560,Male,No,41,Yes,Entertainment,9.0,Low,2.0,Cat_6,0,0
464561,Female,No,46,Yes,Entertainment,8.0,Low,2.0,Cat_6,0,0
464566,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,2,1
464569,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_6,0,2
464570,Male,Yes,25,Yes,Doctor,1.0,Average,2.0,Cat_6,1,1
464572,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,Cat_6,0,3
464576,Male,No,30,Yes,Doctor,9.0,Low,5.0,Cat_6,0,0
464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,2,0
464580,Male,No,32,No,Artist,9.0,Low,4.0,Cat_6,0,0
464581,Female,No,33,No,Doctor,1.0,Low,4.0,Cat_6,0,2
464586,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_3,0,3
464593,Female,No,43,Yes,Doctor,1.0,Low,4.0,Cat_2,0,2
464594,Male,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_2,0,3
464597,Male,No,41,No,Artist,5.0,Low,2.0,Cat_6,0,0
464601,Female,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_6,0,0
464603,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,0,3
464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,1,1
464607,Female,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,1,1
464608,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,1,1
464618,Male,Unknown,40,Yes,Artist,5.0,Low,1.0,Cat_6,0,3
464620,Female,Yes,40,Yes,Artist,0.0,High,2.0,Cat_6,2,1
464621,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_6,0,3
464637,Female,No,36,Yes,Marketing,1.0,Low,4.0,Cat_4,0,2
464641,Female,Yes,71,Yes,Lawyer,2.0,Low,6.0,Cat_1,0,2
464652,Female,Yes,30,No,Engineer,5.0,Average,2.0,Cat_4,1,0
464654,Female,Yes,40,No,Engineer,1.0,Average,4.0,Cat_4,1,1
464664,Male,Yes,43,No,Entertainment,0.0,Average,5.0,Cat_4,1,1
464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,1,1
464670,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,1,1
464673,Male,Yes,49,No,Executive,1.0,High,7.0,Cat_2,2,1
464674,Male,Yes,51,No,Artist,0.0,Average,5.0,Cat_4,1,1
464675,Female,Yes,39,No,Doctor,1.0,Average,9.0,Cat_4,1,2
464677,Male,Yes,23,No,Healthcare,1.0,Low,5.0,Cat_4,0,2
464683,Male,Yes,53,No,Engineer,0.0,Average,6.0,Cat_4,1,1
464684,Female,No,35,No,Engineer,9.0,Low,5.0,Cat_4,0,0
464685,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,0,2
464688,Male,Yes,30,Yes,Doctor,1.0,Low,9.0,Cat_4,0,2
464690,Male,Yes,39,No,Engineer,2.0,Average,2.0,Cat_4,1,1
464691,Male,No,38,Yes,Artist,1.0,Low,3.0,Cat_4,0,2
464692,Female,No,53,No,Marketing,0.0,Low,1.0,Cat_3,0,3
464693,Female,No,36,Yes,Engineer,8.0,Low,1.0,Cat_4,0,0
464695,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_4,0,2
464696,Female,No,40,Yes,Engineer,1.0,Low,1.0,Cat_4,0,3
464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,1,1
464699,Male,No,31,No,Doctor,1.0,Low,5.0,Cat_4,0,2
464701,Male,No,31,No,Doctor,1.0,Low,2.0,Cat_4,0,3
464704,Male,Yes,41,Yes,Healthcare,0.0,Average,4.0,Cat_4,1,1
464707,Male,Yes,48,No,Unknown,0.0,Average,4.0,Cat_4,1,1
464711,Female,Yes,38,Yes,Artist,5.0,Average,3.0,Cat_1,1,0
464712,Male,Yes,49,No,Artist,1.0,Low,5.0,Cat_4,0,2
464722,Male,Yes,42,Yes,Doctor,1.0,Low,2.0,Cat_4,0,3
464726,Male,Yes,28,Yes,Executive,14.0,High,9.0,Cat_4,2,0
464728,Male,Yes,51,No,Entertainment,0.0,High,4.0,Cat_4,2,1
464732,Male,Yes,41,No,Artist,1.0,Average,2.0,Cat_4,1,1
464737,Female,Yes,57,No,Engineer,0.0,Average,6.0,Cat_4,1,1
464739,Male,Yes,67,Yes,Artist,0.0,Low,1.0,Cat_4,0,3
464746,Male,Yes,29,No,Executive,3.0,Average,5.0,Cat_4,1,2
464752,Female,Yes,46,Unknown,Marketing,1.0,Low,1.0,Cat_4,0,3
464755,Male,Yes,49,Yes,Artist,0.0,High,2.0,Cat_6,2,1
464756,Female,No,28,No,Engineer,6.0,Low,3.0,Cat_4,0,0
464758,Female,Yes,48,No,Engineer,1.0,Average,4.0,Cat_4,1,1
464760,Female,Yes,51,No,Engineer,5.0,Average,4.0,Cat_4,1,1
464765,Female,Yes,48,No,Engineer,5.0,Average,6.0,Cat_4,1,2
464766,Female,Yes,48,No,Engineer,5.0,Average,5.0,Cat_4,1,1
464769,Female,Unknown,52,No,Engineer,9.0,Average,4.0,Cat_4,1,0
464772,Female,Yes,39,No,Engineer,8.0,Average,4.0,Cat_4,1,0
464774,Female,Yes,50,No,Engineer,7.0,Average,5.0,Cat_4,1,0
464780,Female,No,33,No,Engineer,1.0,Low,9.0,Cat_4,0,2
464790,Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_4,0,3
464792,Male,Yes,30,No,Marketing,2.0,High,5.0,Cat_4,2,1
464794,Female,Yes,46,No,Engineer,8.0,Average,2.0,Cat_4,1,0
464799,Male,No,36,No,Marketing,0.0,Low,4.0,Cat_4,0,2
464802,Male,No,43,No,Entertainment,0.0,Low,1.0,Cat_4,0,3
464804,Male,Yes,26,No,Entertainment,1.0,Low,1.0,Cat_4,0,3
464806,Male,Yes,33,No,Executive,0.0,Low,2.0,Cat_4,0,3
464809,Male,Yes,50,Unknown,Entertainment,1.0,Average,5.0,Cat_4,1,1
464812,Female,Yes,49,Yes,Engineer,1.0,High,5.0,Cat_4,2,1
464813,Male,Yes,48,Yes,Engineer,6.0,Average,5.0,Cat_6,1,1
464817,Male,No,31,Yes,Artist,5.0,Low,1.0,Cat_4,0,0
464818,Female,Yes,38,No,Engineer,1.0,Average,2.0,Cat_4,1,1
464825,Female,No,21,No,Healthcare,5.0,Low,1.0,Cat_4,0,0
464827,Female,Yes,50,No,Entertainment,8.0,Average,5.0,Cat_4,1,0
464828,Male,No,23,No,Healthcare,9.0,Low,6.0,Cat_4,0,0
464831,Female,Yes,21,No,Healthcare,0.0,Low,2.0,Cat_4,0,2
464832,Male,Yes,71,No,Lawyer,1.0,Low,2.0,Cat_4,0,3
464835,Male,No,20,No,Healthcare,0.0,Low,6.0,Cat_4,0,2
464836,Female,Unknown,32,No,Engineer,7.0,High,5.0,Cat_4,2,1
464845,Male,Yes,29,No,Engineer,0.0,Average,3.0,Cat_4,1,2
464849,Male,Yes,42,Yes,Artist,0.0,Average,4.0,Cat_4,1,1
464851,Male,No,20,No,Doctor,0.0,Low,6.0,Cat_4,0,2
464852,Male,Yes,36,No,Executive,1.0,Low,6.0,Cat_4,0,2
464854,Female,Yes,42,No,Engineer,0.0,High,6.0,Cat_4,2,1
464857,Male,No,18,No,Healthcare,7.0,Low,4.0,Cat_4,0,0
464861,Male,No,25,No,Homemaker,1.0,Low,2.0,Cat_4,0,3
464864,Female,No,30,No,Engineer,10.0,Low,8.0,Cat_4,0,2
464865,Female,No,28,No,Homemaker,9.0,Low,9.0,Cat_4,0,2
464868,Male,Yes,42,Yes,Entertainment,7.0,Low,6.0,Cat_4,0,2
